req_count_1m,req_count_5m,avg_req_interval,std_req_interval,burst_max_5s,unique_endpoints,unique_methods,get_ratio,post_ratio,4xx_count,5xx_count,401_count,403_count,404_count,avg_latency,max_latency,bytes_sent,avg_payload_size,failed_auth_count,token_changes,distinct_user_agents,admin_route_hits,sensitive_route_hits
27,55,1328.5735512528747,840.7190210327954,3,6,2,0.8421233472046973,0.16568107805858875,0,0,0,0,0,35.52120718376058,93.32935479699475,4741.936906507054,223.09586411964167,0,0,1,0,2
27,13,2875.4310348266567,723.6344560039757,4,4,2,0.8264313975394223,0.11255584001621355,0,0,0,0,0,96.86093972200347,108.8447282289465,4008.6929778511617,104.30206606333547,0,0,1,0,2
20,103,3254.738179628394,837.3869403462155,1,6,2,0.9715297083167308,0.2702239812904638,0,0,0,1,0,52.10020863020118,137.8578656945199,461.74509998123517,138.64837296552906,0,0,1,0,0
38,51,3372.3882410953383,605.4418558169763,2,10,1,0.9567207586137856,0.142984155299671,1,0,0,0,0,71.71179280681812,57.164012614982965,1708.3957386667853,121.27196248898514,0,0,1,0,1
26,71,3878.4182585375856,814.209618724594,2,7,2,0.7146703799667193,0.12485427032671274,0,0,0,0,0,27.09630250591475,24.463655596668374,3317.56182230313,416.33728695821156,0,0,1,0,2
21,85,1209.5330889723518,255.1262384848201,1,13,2,0.9925595781940082,0.17938020939232613,0,0,0,0,0,52.58156587040353,253.0888172899818,1031.452798544092,210.87501427045046,0,0,1,0,0
36,102,2114.5515457294932,349.337557503249,7,5,2,0.7589554634853757,0.1555586697481061,0,0,0,0,0,117.3439959862233,269.0629046819978,1602.3200122462765,292.45701529393034,0,0,1,0,1
14,12,3734.6562198193124,205.83718245648694,6,7,1,0.7403257921060984,0.19267693214330753,0,0,0,0,0,104.57244394903881,108.47059303530001,304.29485333524417,221.15741640040255,0,0,1,0,2
14,79,1466.9585000693771,266.0374888354003,2,13,2,0.8431343169531673,0.2736846282645536,0,0,0,0,0,117.49845416138051,139.7267607998856,2050.7823274946413,362.9723450325952,0,0,1,0,2
37,52,3647.91887305882,257.89901945632937,7,7,2,0.9827069225736146,0.09109602291481095,0,0,0,0,0,17.61619908706033,75.80110435444561,197.15792779259857,499.1826665859195,0,0,1,0,1
1,57,2407.786240892242,657.6954750174441,1,8,1,0.7922748058249175,0.11078473610675194,0,0,0,0,0,95.80863730878562,95.17124589341243,3013.0681608812024,263.5026774200902,0,0,1,0,2
4,79,4140.988006370613,479.8477224464125,6,1,1,0.7205155867464683,0.032044451255330626,0,0,0,0,0,50.5656129632594,293.20537305331163,1165.009453376725,187.0268561581212,0,0,1,2,1
389,888,32.150331949738245,0.3078305830959088,74,61,2,0.3966537767054351,0.23446727756404295,41,20,97,47,141,682.9492501854094,2323.00273714114,5258.941203670687,5258.07450177547,96,9,8,20,34
9,48,1158.4228787905467,210.35336873149228,6,4,1,0.7407039450366633,0.25751799406233894,1,0,0,0,0,56.86827228570973,76.13882020337778,2916.7474751345003,139.95011491786892,0,0,1,0,2
21,49,3037.410086313885,899.6512008727383,7,12,1,0.8477646458594712,0.15974847809186513,0,0,0,0,0,32.646738659681986,197.01894204104346,3804.2649516779543,162.01698769649343,0,0,1,0,1
6,66,3353.6778422985753,725.7907163460529,3,14,2,0.7607453906942637,0.14650762926115204,0,0,0,0,0,55.98341448283243,102.78317893315237,3424.545614447926,271.32714907180116,0,0,1,0,2
29,11,765.7241678517454,30.37269302829312,7,14,2,0.711920981876533,0.035856245572932245,0,0,0,0,0,37.08638697084238,197.12582019500832,4164.432447384002,96.97242694040948,0,0,1,0,1
31,20,3933.2535034069538,711.9462987481218,3,2,1,0.8450801782884381,0.04102468626790734,0,0,0,0,0,24.648647164732466,99.45605862440021,4018.557307120876,457.4188275723106,0,0,1,0,1
13,56,4527.3696638723195,886.940478290272,5,2,1,0.8672012325120102,0.2961531482781001,0,0,0,0,0,57.136816639964685,257.62047938428725,2555.1137916764487,24.185860227858125,0,0,1,0,1
39,79,2571.6153765926024,261.22532541795397,3,5,1,0.9636060922087297,0.2540808645223439,0,0,0,0,0,64.64758196475401,226.49598192521063,3131.644012065216,183.3160256457392,0,0,1,0,2
22,118,3883.701803233331,219.12608900483787,3,8,2,0.804506315904645,0.23138796317633228,0,0,0,0,0,108.50389573147527,123.84386934309994,2308.829847085314,40.22593477397906,0,0,1,0,1
16,39,4206.710017295999,13.852245960636484,4,3,2,0.9585460889325679,0.16944848999733061,0,0,0,0,0,43.883104093663135,74.30829060561598,3932.9006947293537,318.1426271958487,0,0,1,0,1
9,91,662.6652181459888,486.03711815207333,1,11,2,0.9933753005550541,0.014696396539698496,0,0,0,0,0,113.75117034085494,229.50660849714322,4876.451123594426,286.5908489696203,0,0,2,0,0
11,71,681.550756106858,52.417003926016804,3,12,2,0.9059784400776238,0.12367425653715301,0,0,0,0,0,107.98195408104621,270.438171654046,3533.381127944311,26.14164378335343,0,0,1,0,1
8,84,1265.758651913729,730.3331826715847,7,1,2,0.9680366014562689,0.09383195296308457,0,0,0,0,0,67.80156849917611,238.26337445356327,2911.5460175957037,289.24088388932665,0,0,1,0,0
249,848,22.639341326528836,1.2487209071509808,71,79,3,0.62660150771745,0.1504690152463657,23,10,23,25,93,162.69697668556717,857.6695985237144,2030.9178148652816,6952.1668871999,53,11,8,10,16
306,1045,92.03401124778219,3.116606725680185,96,62,2,0.7942212299632698,0.6990595595345896,148,12,23,28,126,744.1758384710721,1606.640221760551,19710.418803020046,4324.50231688945,10,12,3,26,16
213,280,48.00456049574538,2.8406430571559778,79,25,4,0.8274054634518041,0.29418437987802704,109,38,36,47,25,406.5866583152962,2470.6630115848047,31202.76123408609,7601.330987875889,29,12,8,12,34
23,32,2333.961039887148,757.0170418495183,7,7,2,0.8897020118108808,0.24081315444124873,0,0,0,0,0,93.84500937988855,276.16617793221997,2689.9607316390034,490.14963226683585,0,0,1,0,2
38,100,2337.710658077518,219.0110049047441,2,5,2,0.7772575558895722,0.2998373739971903,1,0,0,0,0,51.19438889366468,123.9761849297857,3797.546503621254,343.169528050331,0,0,1,0,2
125,651,36.72922470849415,3.439248911610801,46,24,4,0.3542404036357373,0.16693872680360106,267,35,25,49,48,351.0114543274675,2914.0620424613026,32383.68142223501,1473.5291541314468,13,9,3,38,16
21,104,903.5885799260607,65.5806093851679,7,12,2,0.7237518983551429,0.1336847118309867,0,0,0,0,0,37.88017539545798,231.9101163538062,2323.441598901848,258.3252353167147,0,0,2,1,2
21,90,2570.7228817954074,914.5127136984979,6,1,2,0.9251219146695588,0.09097789812599606,0,0,0,0,0,119.6522704393881,141.8328872199851,709.9236825896054,52.90459324857627,0,0,1,0,1
20,94,3054.4311166782554,532.1098477482036,2,13,2,0.9504321895287641,0.10929124515878064,1,0,0,0,0,28.64927695025943,258.3047392888558,736.0258169478486,116.00621886358343,0,0,1,0,0
32,25,4639.246769753147,90.44309718470059,4,9,1,0.9047979405545744,0.15983502040118502,0,0,0,0,0,116.04496092593567,262.5191517581047,640.2139679810415,8.95087502192926,0,0,1,0,1
9,31,1810.1181626286916,398.0497867543711,7,11,1,0.9939659130060132,0.18860532000010785,0,0,0,0,0,56.91329639270577,198.79414573532367,1143.4929493291668,11.548933681254814,0,0,1,0,1
378,366,13.611606327578803,3.876475895354708,93,42,3,0.290518784443256,0.14840419436737787,52,48,25,37,132,510.52022805916624,826.0210689548037,8121.365028496553,6907.094196117177,98,14,5,16,31
20,82,2706.9826335935372,898.5319220516117,4,5,2,0.9526714305194448,0.02155869197167567,0,0,0,0,0,115.15771935311338,221.2255447831427,1971.572451290663,452.9283474174167,0,0,1,0,1
18,59,3185.9220091152224,260.57926189948,2,14,1,0.7856224950440499,0.23449458208479096,0,0,0,0,0,63.14915972253068,105.95289379648025,2515.7123274677556,172.0216957154964,0,0,1,0,1
374,500,10.496339823601375,1.1715394021993548,78,73,3,0.8281876051646195,0.4908439349656927,116,44,6,29,53,304.467567680932,1244.4814319859456,47770.855146350696,2679.6105411986277,97,4,4,15,35
11,20,2321.730233880906,177.05516236228323,3,13,1,0.805336366369244,0.1698696454576042,0,0,0,1,0,38.71364510573245,266.0920614180697,2418.435766542685,239.35498612871004,0,0,1,1,0
25,37,1463.4084802422203,783.4907010033974,6,1,2,0.8348031549784,0.20699039331564315,0,0,0,0,2,14.77790911022201,213.06909066565242,2298.136652795837,392.0607941828591,0,0,1,0,1
26,81,3826.3493748172614,319.32201290889225,5,6,2,0.932102916283898,0.13679877305081897,0,0,0,0,0,62.51253693888852,262.89749854596687,2111.253046565459,94.10354101729368,0,0,1,0,2
9,40,3492.2166812671453,136.58626152224295,6,9,2,0.9180164624361992,0.22844669647877278,0,0,0,0,0,16.180265403986457,194.4047675788284,1665.8644130229832,1.9907314402289322,0,0,1,0,1
1,71,4546.169284026909,369.9157637730439,1,4,1,0.9357992283387251,0.17414459601157994,0,0,0,0,0,53.645895322866004,57.49310687749673,2301.7311261579266,371.97667907532457,0,1,1,0,2
19,29,1323.6408833006049,481.13630912203007,1,6,2,0.944103988665446,0.22197077513925267,0,0,0,0,0,64.83685034301149,239.3459276218179,3526.5789363602344,315.91732277156797,0,0,1,0,0
13,27,2315.93874953368,303.5260764565091,7,10,1,0.8646670946176742,0.06358235098474943,0,0,0,0,0,20.35642123333681,138.26742408295925,4810.070045698668,142.73131312787396,0,0,1,0,1
6,89,4204.750594316996,78.14117954732265,7,14,2,0.7459309782873593,0.10248254936953391,0,0,0,0,0,36.994246250799335,181.32337344354724,4776.65726899992,92.988726691014,0,0,1,0,2
6,85,3528.5020279994674,29.26041246212528,2,5,2,0.8651315732831756,0.002394428487621114,0,0,0,0,0,80.05437790492923,263.57417380842026,1017.1206779132965,488.5136360194749,0,0,1,0,1
134,1239,44.81662413877342,3.747371012032779,80,33,3,0.8511978722101011,0.46918233538876175,264,37,36,19,52,599.3621567447489,2030.8489102236542,41404.14616479878,2536.2664944297126,54,11,2,8,37
15,30,712.499259823697,755.4865738990122,4,14,1,0.8925540981893009,0.026258226456391465,0,0,0,0,0,54.17190287668737,203.16519932411086,1924.253886519936,496.98355476427344,0,0,1,0,0
11,89,2395.3103955738816,676.6569520491614,7,1,2,0.7976562884611922,0.017145491201348274,0,0,0,0,0,96.3135402482593,24.17987950970059,199.30754807538082,179.1633623265907,0,0,1,0,1
38,88,1208.8273774402685,396.2024771693645,3,7,2,0.7202068741928312,0.1987342015903686,0,0,0,0,0,114.74306870549202,125.98459852578218,267.8009865259471,230.84569467583106,0,0,1,0,0
282,944,84.88254352802635,2.1460149277293517,80,41,4,0.7796084835118866,0.7569576475952141,260,45,19,34,40,760.6956603533702,2929.006247241999,26273.08267365062,826.259726533805,37,12,6,33,37
12,76,2137.131505070466,494.5570778727392,6,8,1,0.9931300807412935,0.22237036643503502,0,0,0,0,0,90.71451218089122,288.782580375544,725.4908403504131,129.19714229188872,0,0,1,0,0
8,111,1173.9146252058504,276.14444138966456,3,3,1,0.7941630143485316,0.0672585707059642,0,0,0,0,0,12.598752675471644,37.92247808831615,4065.9546762232467,405.4357373137739,0,0,1,0,1
7,21,2469.461988713326,311.58582473513053,2,11,2,0.8671495246646317,0.2472631794040306,0,0,0,0,0,31.96557260604864,198.01989214322646,4574.692638315998,411.32228941227413,0,0,1,0,2
13,54,2847.036998092387,653.6253308061428,2,6,2,0.9787527928459054,0.23885832681791286,0,0,0,0,0,106.79453737785079,245.76958905375218,3343.0061101276815,401.30634202862836,0,0,1,0,0
32,73,4524.324952231954,616.8836641276158,4,7,2,0.8968366638318319,0.03034853235896452,0,0,0,0,1,16.76309661562876,288.28252660417536,1588.0671357646954,130.4980461172649,1,0,1,0,1
2,27,985.2859197317605,813.2164800628689,2,4,2,0.871058409257365,0.009859539044018761,1,0,0,0,0,40.74011197918544,71.59601601865444,2213.3211130399986,282.72695227758305,0,1,1,0,0
294,865,70.02981809736055,2.839202575117547,62,19,3,0.5719729534327954,0.7617993025141613,183,36,54,13,139,216.16697540952288,1810.3634461568843,34342.8345205026,7742.115712060083,25,7,8,14,22
35,104,3899.737431757784,698.3771768191046,1,12,2,0.9189117790733643,0.14425234291339853,0,0,0,0,0,112.76853468769758,186.13352754955625,3145.191604352763,496.33690732721817,0,0,1,0,1
23,59,4139.474327834609,35.667381287893605,3,12,2,0.7476005395246984,0.28541859667471964,0,0,0,0,0,86.28406333728212,196.6865083387446,4099.522450902081,192.18556986539642,0,0,1,0,0
385,1396,11.605429487980892,0.7159690410844821,71,47,3,0.4148428666508893,0.12506663014395578,215,22,47,20,80,610.1951892064351,1284.4721990181704,42002.11143856339,1781.8143046799978,38,4,3,12,41
3,94,4217.667607014782,907.0950321405169,5,10,2,0.770575115052782,0.10895742755463424,0,0,0,0,0,99.12796229333865,184.736205963611,1237.838284682073,67.47777627823976,0,0,1,0,2
7,83,4329.063089149695,532.6345534170259,7,9,2,0.8169380577861831,0.04314791015350755,0,0,0,0,0,42.43790799468045,237.13033026623512,3187.3599125530513,68.72219510506156,0,0,1,0,2
6,65,4514.286877609049,470.5262914640605,1,4,2,0.9229911383846574,0.06086693665620269,0,0,0,0,0,22.902451784237986,99.45844762663339,3929.844144085577,130.4282682529009,0,0,1,0,0
316,964,14.402620826108887,3.974765217521252,85,24,4,0.5907555196812214,0.2585197695237773,68,19,56,29,83,115.67021044224703,1041.5038396955965,11455.39651635684,1574.0783103592314,19,8,5,30,25
25,102,852.6967371613777,128.67880278598466,7,7,2,0.9038175330144015,0.07716851758055226,0,0,0,0,0,61.73704509733572,71.72941996545077,437.48042482710986,453.653506391243,0,0,1,0,1
18,32,4039.6883106390615,373.73243980265994,5,2,1,0.9305622744731318,0.07073499503366672,0,0,0,0,0,106.54117664278118,144.97719138218952,4429.088578769818,260.5126614834213,0,0,1,0,2
37,109,3272.1193976284844,768.673613887125,7,2,1,0.9468962113152068,0.13134013547249188,0,0,0,0,0,95.74533775184989,224.04641445160496,1826.723406528195,386.5724639505491,0,0,1,0,0
28,100,4728.8313279527565,541.7222219751586,6,11,1,0.7139853033325715,0.22210140217127203,0,0,0,0,0,70.63137505471803,106.04231139147832,2965.271774153231,333.4564050314947,0,0,1,0,1
274,520,17.17539529044485,3.9300916185085866,24,37,4,0.505356233632025,0.5160177423780461,25,0,43,10,69,781.8610322306687,1623.669870743637,44446.26951550098,2320.621226435763,27,8,5,36,26
26,91,3595.7114285208,382.36351984539607,5,2,2,0.7066819390034986,0.09191912018508808,0,0,0,0,0,64.8655067884452,295.78472348738757,2217.469348409678,495.17451491758516,0,0,1,0,0
337,1382,76.34405873981589,3.5129670249253273,55,61,2,0.20089992654590275,0.7911670334925605,221,37,40,40,39,365.8725535889076,834.2988119028314,38092.46596836324,2631.5319957593288,94,2,3,39,13
35,10,2252.645091209939,644.4809523706348,5,10,1,0.9746373589624088,0.12966493500385018,0,0,0,0,0,112.99482194220985,25.136283395024837,4951.363026636086,74.92380064221582,0,0,1,0,0
5,82,3717.005343031288,907.2047354858712,6,5,1,0.925869517466591,0.09304362599239269,2,0,0,0,0,97.28389392250244,46.86651985528809,1724.6748690284342,485.36431214798716,0,0,1,0,0
24,66,3430.785338508875,265.85040865207327,4,10,2,0.7603989871183311,0.05973050690976634,0,0,0,0,0,42.45044380048512,55.8624441166649,3270.5982085978635,31.601162870943,0,0,1,0,1
29,96,2391.897184947099,495.75273436939335,6,8,2,0.7953821180518225,0.24635542510961822,0,0,0,0,0,90.56316468829912,161.4833449974239,2063.7030449035656,276.16674277194454,0,0,1,0,0
28,50,3311.641006860533,946.4263951666783,2,11,1,0.7589071214047683,0.2818147700253251,2,0,0,0,0,97.01361876378562,42.01031034319057,3359.647057443488,244.05935446562071,0,0,1,0,2
37,42,685.8838988715319,301.4096901583927,1,12,2,0.7234008485434876,0.27398723133572445,0,0,0,0,0,99.73597486611915,245.82629011180444,2380.81694865402,186.23518686640372,0,0,1,0,1
314,222,94.92358011970643,0.9846965881040626,57,14,2,0.5016046571746596,0.758017026893852,79,12,42,46,67,450.63556791728035,2648.3323076867628,22262.031627981054,3045.981898864986,15,5,7,33,21
9,69,4873.027508145932,765.3270594357299,3,2,1,0.9848908447831752,0.08104282118399482,0,0,0,0,0,74.2180792372013,155.26205462295422,2038.892410232737,165.71829469529592,0,0,1,0,1
189,983,25.914571900453492,3.714909259672306,35,79,2,0.6517001242670473,0.6656975761187425,288,28,60,5,66,165.2131691533911,769.0200718961153,41552.231938844445,2270.8940889674595,28,10,5,26,34
25,11,4210.728176835677,99.02611098078184,2,10,1,0.9456636567091206,0.2886636299360643,0,0,0,1,0,64.4769679095922,210.54517848390788,4999.78362965237,82.80815305338807,0,0,1,0,1
207,1290,58.01391605032746,1.8207318419326746,75,32,4,0.6926899512081641,0.6205644967943635,14,8,60,28,65,123.76663104879009,1955.008458397132,19376.302850369,7833.514555671573,49,4,2,7,31
31,117,2407.5886193710994,231.27514564129234,4,10,2,0.9541584287718776,0.15422104781885723,0,0,0,0,0,17.120038983167834,154.78520708039346,669.4373196877792,61.50354248991141,0,0,1,2,0
4,6,1045.5123416918182,937.2795621404518,4,1,1,0.9484178240326966,0.009259743490939054,0,0,0,0,1,117.57929617833099,273.58193281490514,1686.8595833336383,105.37588708093249,0,1,1,0,2
26,90,3152.97673768351,450.0644217998689,5,1,1,0.8475631719015944,0.1263551011210971,0,0,0,0,0,44.52491385184545,114.41846064140739,4801.019234382502,261.0937290425598,1,0,1,0,0
28,93,782.7329539169133,807.9157689736504,3,13,1,0.9039862335624526,0.2227854485803454,0,0,0,0,0,53.56870970951302,93.8781283387839,2070.3886118893156,181.10929956704837,0,0,1,0,2
10,92,1693.6958231055567,85.23465513242759,1,10,2,0.764413601421694,0.14304106020621812,0,0,0,0,0,12.468623440967823,263.0548508365662,3263.158569524839,245.95996791325436,0,0,1,0,2
36,47,3839.790552495296,315.4958151346792,3,4,1,0.9512487569660616,0.24533908416877845,0,1,0,0,0,69.87070767275992,99.76457659908304,4682.776615803598,447.08062398395947,0,0,1,0,2
15,107,3092.974883240269,561.4334617490156,2,2,1,0.7284776287555482,0.2028991341581957,0,0,0,0,0,115.63302611370374,228.17042888412342,2130.092620160688,202.74136229693042,0,0,1,0,1
5,27,1888.0030774880188,418.0964003862405,4,9,2,0.7662408776663278,0.0322363710466817,0,0,0,0,0,46.76330009569783,207.49279798546178,2787.4869810323453,0.6113334625738598,0,0,1,0,2
28,6,3796.6214733372194,168.31190040458512,5,10,2,0.8287629122277391,0.13902663010194857,2,0,0,0,0,48.28368014934961,182.76332338758166,246.3540156603345,314.2836434048458,0,0,1,0,1
1,68,1243.1143677122836,518.5120065558049,5,11,2,0.9935564305115103,0.2111021250693997,0,0,0,0,0,106.31147171193237,58.7707062845515,2230.419883160118,225.43732283068246,0,0,1,0,1
15,73,2952.434358855598,211.13009892536772,7,11,2,0.7675365955068619,0.14363428204680398,0,0,0,0,0,50.17363357810445,245.05892981734743,4932.6047241971155,420.7038813724391,0,0,1,0,0
17,86,2869.237564529345,153.94541366025277,3,10,2,0.7350573429963042,0.1805162894580182,0,0,0,0,0,116.87880239887969,281.06206295283545,4651.338242313935,183.58130776177535,0,0,1,0,0
68,904,7.4103454419783485,0.2792614678458355,59,64,2,0.4677329361386604,0.18086882229022258,147,3,92,25,42,165.76744181459162,933.2952932943567,41567.44994154521,3013.1167085974243,98,12,4,34,43
17,73,3883.68361603024,175.6180312101303,1,13,1,0.8936926606823369,0.11502840446590556,0,0,0,0,0,87.64455672690401,228.9230555084924,2031.5373249206966,258.89123727377756,0,0,1,0,2
31,100,3715.591244462163,459.89964359331447,7,11,1,0.7394262106120788,0.07968734759798513,0,0,0,0,0,99.70759186072951,193.3292385805651,3434.887540691174,486.4972139256443,0,0,1,0,0
35,119,4969.781354247832,734.1298773140252,6,4,1,0.8997115073502524,0.26711450987304275,0,0,0,0,0,68.96165643379358,299.3570072946182,510.4410420926493,406.51765653153655,0,0,1,0,1
2,97,1953.0874957139627,664.1903055590374,3,5,1,0.9877257332219511,0.12745541320484502,0,0,0,0,0,73.37253994286152,250.53839665255038,3014.376419603616,473.72229360239254,0,0,1,0,2
